-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-0.7201460046	-0.8747122594
-0.7201460046	0.8747122594
-0.6532728339	-0.7620006299
-0.6532728339	0.7620006299
-0.6167134047	-1.683770852
-0.6167134047	1.683770852
-0.5746113837	-0.67718156
-0.5746113837	0.67718156
-0.5187966001	-0.5512125803
-0.5187966001	0.5512125803
-0.3720755736	-1.105264669
-0.3720755736	1.105264669
-0.3624053201	-1.013496434
-0.3624053201	1.013496434
-0.2995945894	-0.8995988568
-0.2995945894	0.8995988568
-0.2683401667	-0.8156098184
-0.2683401667	0.8156098184
-0.2463217229	-0.9062396987
-0.2463217229	0.9062396987
-0.1805810884	-0.7897531395
-0.1805810884	0.7897531395
0.01926730898	-1.254910839
0.01926730898	1.254910839
0.1331655326	-0.7685435322
0.1331655326	0.7685435322
0.1818734867	-0.8655110215
0.1818734867	0.8655110215
0.2394873989	-0.956595214
0.2394873989	0.956595214
0.2820307885	-1.093825491
0.2820307885	1.093825491
0.5	-0.8660254038
0.5	-0.8660254038
0.5	-0.8660254038
0.5	-0.8660254038
0.5	-0.8660254038
0.5	-0.8660254038
0.5	0.8660254038
0.5	0.8660254038
0.5	0.8660254038
0.5	0.8660254038
0.5	0.8660254038
0.5	0.8660254038
0.5457050574	-0.1724939271
0.5457050574	0.1724939271
0.6415829195	-0.2798859976
0.6415829195	0.2798859976
0.647382375	-0.412700183
0.647382375	0.412700183
0.7239385716	-0.3716306765
0.7239385716	0.3716306765
0.7491176869	-0.5230779089
0.7491176869	0.5230779089
0.801504026	-0.4713843709
0.801504026	0.4713843709
0.8843032852	-0.8134225123
0.8843032852	0.8134225123
1.168479058	-0.3463109988
1.168479058	0.3463109988
1.795021193	-0.1789805876
1.795021193	0.1789805876
