-2.260523607	-3.043290447
-2.260523607	3.043290447
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-0.9789176265	-0.9408348015
-0.9789176265	0.9408348015
-0.8624784337	-0.6889682469
-0.8624784337	0.6889682469
-0.8120794263	-0.6283780843
-0.8120794263	0.6283780843
-0.7612179051	-0.5894890444
-0.7612179051	0.5894890444
-0.7249894374	-0.8833072005
-0.7249894374	0.8833072005
-0.6965814701	-0.556395881
-0.6965814701	0.556395881
-0.6843916334	-0.8329911224
-0.6843916334	0.8329911224
-0.6468998257	-0.8034710903
-0.6468998257	0.8034710903
-0.6190132278	-0.4624922686
-0.6190132278	0.4624922686
-0.618659399	-0.7772084724
-0.618659399	0.7772084724
-0.5916471387	-0.7534729304
-0.5916471387	0.7534729304
-0.5781877701	-0.9825573653
-0.5781877701	0.9825573653
-0.5768141535	-0.7286100508
-0.5768141535	0.7286100508
-0.5472089196	-0.6989229513
-0.5472089196	0.6989229513
-0.5279337583	-0.6663759205
-0.5279337583	0.6663759205
-0.3737364899	-1.105643456
-0.3737364899	1.105643456
-0.3526808654	-1.015206936
-0.3526808654	1.015206936
-0.3245807031	-0.8994796309
-0.3245807031	0.8994796309
-0.3115183315	-0.800239345
-0.3115183315	0.800239345
-0.2944626815	-0.8953041246
-0.2944626815	0.8953041246
-0.2880484966	-1.14417005
-0.2880484966	1.14417005
-0.2581308899	-0.9227620822
-0.2581308899	0.9227620822
-0.252748428	-0.8001457556
-0.252748428	0.8001457556
-0.2203306585	-0.8686607504
-0.2203306585	0.8686607504
-0.1954606938	-1.104296856
-0.1954606938	1.104296856
-0.1855424023	-0.8045377722
-0.1855424023	0.8045377722
-0.1294431595	-0.7229481737
-0.1294431595	0.7229481737
0.003736829023	-1.343799177
0.003736829023	1.343799177
0.1337039423	-0.7319368507
0.1337039423	0.7319368507
0.1826290929	-0.8117124694
0.1826290929	0.8117124694
0.1913137127	-1.107521212
0.1913137127	1.107521212
0.2175810047	-0.8679130136
0.2175810047	0.8679130136
0.2579662249	-0.9143907297
0.2579662249	0.9143907297
0.311369674	-0.9397845163
0.311369674	0.9397845163
0.3636891923	-1.096837516
0.3636891923	1.096837516
0.5	-0.8660254038
0.5	-0.8660254038
0.5	-0.8660254038
0.5	-0.8660254038
0.5	-0.8660254038
0.5	-0.8660254038
0.5	-0.8660254038
0.5	-0.8660254038
0.5	-0.8660254038
0.5	-0.8660254038
0.5	-0.8660254038
0.5	0.8660254038
0.5	0.8660254038
0.5	0.8660254038
0.5	0.8660254038
0.5	0.8660254038
0.5	0.8660254038
0.5	0.8660254038
0.5	0.8660254038
0.5	0.8660254038
0.5	0.8660254038
0.5	0.8660254038
0.5287405618	-0.1166018779
0.5287405618	0.1166018779
0.5443555058	-0.7423828235
0.5443555058	0.7423828235
0.566214887	-0.9578494535
0.566214887	0.9578494535
0.5856634089	-0.1945791461
0.5856634089	0.1945791461
0.5881310537	-0.7973877277
0.5881310537	0.7973877277
0.6249635689	-0.8579172808
0.6249635689	0.8579172808
0.6254004675	-0.2461983697
0.6254004675	0.2461983697
0.6691089667	-0.2845981122
0.6691089667	0.2845981122
0.7108442051	-0.3300627225
0.7108442051	0.3300627225
0.7184262454	-0.514633527
0.7184262454	0.514633527
0.7369497686	-0.3773222237
0.7369497686	0.3773222237
0.7478973651	-0.4386098206
0.7478973651	0.4386098206
0.7694960589	-0.4177610677
0.7694960589	0.4177610677
0.7711895612	-0.5697009526
0.7711895612	0.5697009526
0.7795079438	-0.5316748828
0.7795079438	0.5316748828
0.8192294097	-0.4946964672
0.8192294097	0.4946964672
0.8272935743	-0.6452856027
0.8272935743	0.6452856027
0.8737743192	-0.6983912674
0.8737743192	0.6983912674
0.9484163621	-0.7724479683
0.9484163621	0.7724479683
1.067918	-0.3830154171
1.067918	0.3830154171
1.187876856	-0.3923191839
1.187876856	0.3923191839
1.332169186	-0.3275523562
1.332169186	0.3275523562
1.887961525	0
2.044689821	-0.2231896267
2.044689821	0.2231896267
